UNIVERSITY,COURSE ID,COURSE NAME,LESSON NAME,FILE
UL,1,Matemática Básica,La Parábola,resources/23917/Ejercicios de Parabola.pdf
UL,1,Matemática Básica,La Elipse,courses/lessons/Ejercicios de Elipse.pdf
UP,4,Economía 2,Mercado de Trabajo,resources/22026/1- Mercado de Trabajo.pptx
UP,4,Economía 2,Ingresos y su distribución,resources/22031/2 tema.docx
UP,4,Economía 2,Ingresos y su distribución,resources/22031/2- Los ingresos y su distribución.pptx
UP,4,Economía 2,Medición del producto,resources/22034/3 tema.docx
UP,4,Economía 2,Medición del producto,resources/22034/3- Medición del Producto.pptx
UP,4,Economía 2,Medición de la Inflación,resources/22037/4- Medición de la Inflación.pptx
UP,4,Economía 2,Ejercicios de la PC1,resources/22040/2014-2 sol.pdf
UP,4,Economía 2,Ejercicios de la PC1,resources/22040/2015-1 sol.pdf
UP,4,Economía 2,Ejercicios de la PC1,resources/22040/2015-2 sol.pdf
UP,4,Economía 2,Repaso para la PC1,resources/22045/2013.1.docx
UP,4,Economía 2,Repaso para la PC1,resources/22045/2014.1.docx
UP,4,Economía 2,Repaso para la PC1,resources/22045/2014.2.docx
UP,4,Economía 2,Repaso para la PC1,resources/22045/2014-1 H Diaz.docx
UP,4,Economía 2,Repaso para la PC1,resources/22045/2014-1 H sol Diaz.docx
UP,4,Economía 2,Repaso para la PC1,resources/22045/2014-2 I Huanqui.docx
UP,4,Economía 2,Repaso para la PC1,resources/22045/2015.2.docx
UP,4,Economía 2,Repaso para la PC1,resources/22045/2015-2 Diaz sol.docx
UP,4,Economía 2,Repaso para la PC1,"resources/22045/2016-1 C, D Yamada sol.docx"
UP,4,Economía 2,Repaso para la PC1,resources/22045/2016-1 E Huanqui sol.docx
UP,4,Economía 2,Repaso para la PC1,resources/22045/PC1 eco 2 2012-II final.docx
UP,4,Economía 2,Refuerzo para la PC1,resources/22052/1 tema.docx
UP,4,Economía 2,"Crecimiento de Largo Plazo, Ahorro e inversión",resources/22389/5- Crecimiento de Largo Plazo I Ahorro e inversión.pptx
UP,4,Economía 2,Ejercicios de Parciales,"resources/22391/2015-1 H, I Whittembury.docx"
UP,4,Economía 2,Ejercicios de Parciales,resources/22391/2015-2 E Montesinos.docx
UP,4,Economía 2,Ejercicios de Parciales,resources/22391/2016-2 I Muñoz sol.docx
UP,4,Economía 2,Ejercicios de Parciales,resources/22391/2015-2 C Yamada.docx
UP,4,Economía 2,Ejercicios de Parciales,resources/22391/2016-2 J Huanqui sol.pdf
UP,4,Economía 2,Ejercicios de repaso para la PC2,resources/22396/Ejercicios Pc2.pdf
UP,4,Economía 2,Repaso para la PC2,resources/22402/Eco 2 Clase en vivo.pdf
UP,4,Economía 2,Repaso para el Parcial,resources/23280/Clase en vivo parcial 2017-1.pdf
UP,4,Economía 2,Ejercicios de Parciales,"resources/23286/2015-1 H, I Whittembury.docx"
UP,4,Economía 2,Ejercicios de Parciales,resources/23286/2015-2 C Yamada.docx
UP,4,Economía 2,Ejercicios de Parciales,resources/23286/2015-2 E Montesinos.docx
UP,4,Economía 2,Ejercicios de Parciales,resources/23286/2016-2 I Muñoz sol.docx
UP,4,Economía 2,Ejercicios de Parciales,resources/23286/2016-2 J Huanqui sol.pdf
UP,4,Economía 2,Repaso para el parcial - 2017-2,resources/23291/Parcial 2017-2 Whitembury - Economia 2.docx
UP,4,Economía 2,Desempleo y Subempleo,resources/23890/Desempleo y Subempleo.pdf
UP,4,Economía 2,Desempleo y Subempleo,resources/23890/Desempleo y Subempleo.pptx
UP,4,Economía 2,Dinero,resources/23893/Dinero.pptx
UP,4,Economía 2,Resolución de PC3 pasadas,resources/23897/PC3 2015-2.pdf
UP,4,Economía 2,Resolución de PC3 pasadas,resources/23897/PC3 2016-I.pdf
UP,4,Economía 2,Resolución de PC3 pasadas,resources/23897/PD7_2017_I.pdf
UP,4,Economía 2,Resolución de PC3 - 2017-2,resources/23907/Clase en vivo PC3 2017-2.pdf
UP,4,Economía 2,Resolución de PC3 2018-1 - Montesinos,courses/lessons/PC3 2018-1.pdf
UP,4,Economía 2,La Economía en el Corto plazo,courses/lessons/8 - Economía a Corto Plazo.pptx
UP,4,Economía 2,"Política Monetaria, Fiscal y Equilibrio del Gasto",courses/lessons/9- Política Fiscal y Monetaria.pptx
UP,4,Economía 2,IS-LM,courses/lessons/10- IS-LM.pptx
UP,4,Economía 2,Resolución de ejercicios para la PC4,courses/lessons/PC4 2014-II.pdf
UP,4,Economía 2,Resolución de ejercicios para la PC4,courses/lessons/PC4 2015-II.pdf
UP,4,Economía 2,Resolución de ejercicios para la PC4,courses/lessons/PC4 2016-II Solucionario (1).pdf
UP,4,Economía 2,Resolución de ejercicios para la PC4,courses/lessons/PC4-2015-I.pdf
UP,4,Economía 2,Ejercicios de Repaso - PC4,courses/lessons/Clase en vivo PC4.pdf
UP,4,Economía 2,PC4 - YAMADA - 2018-1,courses/lessons/Solucionario PC4.docx
UP,4,Economía 2,Resolución del exámen final,courses/lessons/2015-1 Huanqui sol.docx
UP,4,Economía 2,Resolución del exámen final,courses/lessons/2015-1 J Whittembury sol.docx
UP,4,Economía 2,Resolución del exámen final,courses/lessons/2015-1 Huanqui sol.docx
UP,4,Economía 2,Resolución del exámenes Finales,courses/lessons/CLASE EN VIVO FINAL.pdf
UP,4,Economía 2,Resolución del exámenes Finales,courses/lessons/2014-2 Huanqui sol.docx
UP,4,Economía 2,Exámen Final 2016-2 Whitembury,courses/lessons/FINAL 2016-2 sol Whitt_32dfda04df.pdf
UP,4,Economía 2,FINAL 2018-2,courses/lessons/EXAMEN FINAL ECO 2 20182 JAVIER PÉREZ DE ARMAS solución_65e192466a.docx
UPC,7,Inglés PDN,Bienvenida,courses/lessons/BASE DE LECTURAS.pdf
UPC,7,Inglés PDN,Bienvenida,courses/lessons/RESUMEN GRAMATICA.pdf
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/GUÍA DE LISTENING.pdf
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Preguntas Simulacro 1.pdf
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Primer Audio - Indicaciones y Ejemplo.wma
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Situation 1.wma
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Situation 2.wma
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Situation 3.wma
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Situation 4.wma
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Situation 5.wma
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Situation 6.wma
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Situation 7.wma
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Situation 8.wma
UPC,7,Inglés PDN,Guía de Listening,courses/lessons/Situation 9.wma
UPC,7,Inglés PDN,Clase 2,courses/lessons/IRREGULAR VERBS LIST.pdf
UPC,7,Inglés PDN,Clase 15,resources/23099/PDN 2017 - 01.pdf
UL,10,Diseño de Trabajo,Productividad,resources/22387/Diseño de trabajo.pdf
UL,10,Diseño de Trabajo,Productividad,resources/22387/Diseño de trabajo - Ejercicio 8.pdf
UL,10,Diseño de Trabajo,Reprocesos,resources/22834/PRODUCTIVIDAD - TEORIA.pdf
UL,10,Diseño de Trabajo,Reprocesos,resources/22834/PRODUCTIVIDAD - EJERCICIOS.pdf
UL,10,Diseño de Trabajo,Antropometria,resources/22836/ANTROPOMETRIA - EJERCICIOS.pdf
UL,10,Diseño de Trabajo,Antropometria,resources/22836/ANTROPOMETRIA - TEORIA.pdf
UL,10,Diseño de Trabajo,Antropometría 2,resources/22841/EJERCICIOS EXTRA ANTROPOMETRÍA.pdf
UL,10,Diseño de Trabajo,Productividad,resources/23585/PRODUCTIVIDAD - EJERCICIOS.pdf
UL,10,Diseño de Trabajo,Productividad,resources/23585/PRODUCTIVIDAD - TEORIA.pdf
UL,10,Diseño de Trabajo,Antropometría,resources/23594/ANTROPOMETRIA - EJERCICIOS PARCIAL.pdf
UL,10,Diseño de Trabajo,Antropometría,resources/23594/ANTROPOMETRIA - TEORIA.pdf
UL,10,Diseño de Trabajo,Antropometria 2,resources/23701/ANTROPOMETRIA 2 - PARCIAL (1).pdf
UL,10,Diseño de Trabajo,Antropometria 2,resources/23701/TABLAS PC1.xlsx
UL,10,Diseño de Trabajo,Antropometria 2,resources/23701/ANTROPOMETRIA - TEORIA.pdf
UL,10,Diseño de Trabajo,Antropometria 2,resources/23701/ANTROPOMETRIA - EJERCICIOS PARCIAL.pdf
UL,10,Diseño de Trabajo,Ruido,resources/23702/RUIDO .pdf
UL,10,Diseño de Trabajo,Productividad 2,resources/23721/PRODUCTIVIDAD 2 - PARCIAL.pdf
UL,10,Diseño de Trabajo,Ruido 2,resources/23724/ruido 2 EJERCICIOS.pdf
UL,10,Diseño de Trabajo,Medición del Trabajo,resources/24187/MEDICION DEL TRABAJO.pdf
UL,10,Diseño de Trabajo,Medición del Trabajo,resources/24187/MEDICION DEL TRABAJO - TEORIA.pdf
UL,10,Diseño de Trabajo,Medición del Trabajo,resources/24187/MEDICION DEL TRABAJO.xlsx
UL,10,Diseño de Trabajo,Cronometraje Industrial,resources/24200/CRONOMETRAJE INDUSTRIAL - Clase 2.pdf
UL,10,Diseño de Trabajo,Cronometraje Industrial,resources/24200/CRONOMETRAJE INDUSTRIAL.xlsx
UL,10,Diseño de Trabajo,Cronometraje Industrial,courses/lessons/CRONOMETRAJE INDUSTRIAL - Clase 2.pdf
UL,10,Diseño de Trabajo,Cronometraje Industrial,courses/lessons/CRONOMETRAJE INDUSTRIAL.xlsx
UL,10,Diseño de Trabajo,Iluminación,courses/lessons/Iluminación.pdf
UL,10,Diseño de Trabajo,Diagrama de actividades múltiples,courses/lessons/Diagrama.pdf
UL,10,Diseño de Trabajo,Muestreo de Trabajo,courses/lessons/muestreo.pdf
UL,10,Diseño de Trabajo,Curva de aprendizaje,courses/lessons/Curva de aprendizaje.pdf
UL,10,Diseño de Trabajo,Datos Tipos,courses/lessons/DATOS TIPO O ESTANDAR - EJERCICIOS.pdf
UL,10,Diseño de Trabajo,Datos Tipos,courses/lessons/Datos Tipos.pdf
UP,13,Nivelación en Lenguaje,"La Oración, la Proposición y la Frase",resources/17168/07_Oración (sol).pdf
UP,13,Nivelación en Lenguaje,"La Sílaba, el Acento y la Tilde",resources/17171/06_Tilde diacrítica (sol).pdf
UP,13,Nivelación en Lenguaje,"La Sílaba, el Acento y la Tilde",resources/17171/05_Hiatos y diptongos (sol).pdf
UP,13,Nivelación en Lenguaje,"La Sílaba, el Acento y la Tilde",resources/17171/Solucioìn Regla general de acentuacioìn .pdf
UP,13,Nivelación en Lenguaje,La Morfosintaxis,resources/17176/04_Regla general de acentuación (sol).pdf
UP,13,Nivelación en Lenguaje,Sujeto y Sustantivo,resources/17181/08_Estructura del sujeto (sol).pdf
UP,13,Nivelación en Lenguaje,Solucionarios para la PC1,resources/22388/05_Hiatos y diptongos (sol).doc
UP,13,Nivelación en Lenguaje,Solucionarios para la PC1,resources/22388/04_Regla general de acentuacio?n (sol).doc
UP,13,Nivelación en Lenguaje,Solucionarios para la PC1,resources/22388/PC1 Nivelacio?n en Lenguaje 2017-0 Secciones HIJ Temas A y B (sol.).docx
UP,13,Nivelación en Lenguaje,Solucionarios para la PC1,resources/22388/08_Estructura del sujeto (sol).doc
UP,13,Nivelación en Lenguaje,Solucionarios para la PC1,resources/22388/06_Tilde diacri?tica (sol).doc
UP,13,Nivelación en Lenguaje,Solucionarios para la PC1,resources/22388/tilde en palabras compuestas.SOLUCIONARIO.docx
UP,13,Nivelación en Lenguaje,Solucionarios para la PC1,resources/22388/07_Oracio?n (sol).doc
UP,13,Nivelación en Lenguaje,PC2 2017-0,resources/23118/PC2 2017-0.docx
UP,13,Nivelación en Lenguaje,PC2 2017-0,resources/23118/Solucionado.docx
UP,15,Nivelación en Matemáticas,Lógica Proposicional,resources/16482/U1.1.LógicaProposicional (2).pdf
UP,15,Nivelación en Matemáticas,Conjuntos y Cuantificadores,resources/16489/U1.2.Conjuntos&Cuantificadores (2).pdf
UP,15,Nivelación en Matemáticas,Conjuntos Finitos,resources/16521/U1.4.ConjuntosFinitos (1).pdf
UP,15,Nivelación en Matemáticas,Operaciones con Conjuntos,resources/16525/U1.3.OperacionesconConjuntos (1).pdf
UP,15,Nivelación en Matemáticas,Resolución de PC1 2017-0,resources/16494/PC1 2017-0.pdf
UP,15,Nivelación en Matemáticas,Resolución de PC1 2016-0,resources/16500/PC1 2016-0.pdf
UP,15,Nivelación en Matemáticas,Resolución de PC1 2015-0,resources/16505/PC1 2015-0.pdf
UP,15,Nivelación en Matemáticas,Resolución de PC1 2017-2,resources/16509/PC1 2017-2.pdf
UP,15,Nivelación en Matemáticas,Resolución de PC1 2017-1,resources/16515/PC1 2017-1.pdf
UP,15,Nivelación en Matemáticas,Resolución de PC1 2018-1,resources/22150/PC1 2018-1.pdf
UP,15,Nivelación en Matemáticas,Leyes de exponentes,resources/16530/U2.1.LeyesdeExponentes (1).pdf
UP,15,Nivelación en Matemáticas,Logaritmos,resources/22275/Gu_a_de_Clase_6.pdf
UP,15,Nivelación en Matemáticas,Logaritmos,resources/22275/U2.2.Logaritmos.pdf
UP,15,Nivelación en Matemáticas,Productos Notables,resources/22279/Gu_a_de_Clase_7.pdf
UP,15,Nivelación en Matemáticas,Productos Notables,resources/22279/U2.3.ProductosNotables.pdf
UP,15,Nivelación en Matemáticas,Resolución de PC2 2017-0,resources/22297/PC2 - 2017-0.pdf
UP,15,Nivelación en Matemáticas,Resolución de PC2 2017-1,resources/22303/PC2 - 2017-1.pdf
UP,15,Nivelación en Matemáticas,Resolución de la PC2 2017-2,resources/22309/PC2 2017-2.pdf
UP,15,Nivelación en Matemáticas,Resolución de la PC2 2018-1,resources/22325/PC2 2018-1.pdf
UP,15,Nivelación en Matemáticas,Polinomios,resources/22285/Gu_a_de_Clase_9.pdf
UP,15,Nivelación en Matemáticas,Polinomios,resources/22285/U2.5.Polinomios.pdf
UP,15,Nivelación en Matemáticas,División de Polinomios,resources/22289/Gu_a_de_Clase_10.pdf
UP,15,Nivelación en Matemáticas,División de Polinomios,resources/22289/U2.6.DivisióndePolinomios.pdf
UP,15,Nivelación en Matemáticas,Factorización de Polinomios,resources/22294/U2.7.Factorización.pdf
UP,15,Nivelación en Matemáticas,Resolución de la PC3 2017-2,courses/lessons/PC3 2017-2.pdf
UP,15,Nivelación en Matemáticas,Resolución de la PC3 2018-1,courses/lessons/PC3- 2018-1.pdf
UP,15,Nivelación en Matemáticas,Resolución del PARCIAL 2018-1,resources/23153/Solucio?n Parcial Nive 2018-1.pdf
UP,15,Nivelación en Matemáticas,Resolución de la PC4 - 2017-0,courses/lessons/PC4-2017-0-.pdf
UP,15,Nivelación en Matemáticas,Interés simple y compuesto,courses/lessons/U6.2.TantoPorCiento&Interes.pdf
UP,16,Matemáticas 1,Proposiciones,resources/17010/Proposiciones.pdf
UP,16,Matemáticas 1,Equivalencias,resources/17014/Equivalencias.pdf
UP,16,Matemáticas 1,Argumentos y Cuantificadores,resources/17020/Argumentos y Cuantificadores.pdf
UP,16,Matemáticas 1,Conjuntos,resources/17026/Conjuntos.pdf
UP,16,Matemáticas 1,Números Reales,resources/17031/Numeros Reales.pdf
UP,16,Matemáticas 1,Intervalos y Valor Absoluto,resources/17037/Intervalos.pdf
UP,16,Matemáticas 1,Inducción,resources/17048/Inducción.pdf
UP,16,Matemáticas 1,PC1 2018-1,resources/22132/PC1 2018-1 (1).pdf
UP,16,Matemáticas 1,Sucesiones,resources/22231/Sucesiones.pdf
UP,16,Matemáticas 1,Convergencia,resources/22234/Convergencia.pdf
UP,16,Matemáticas 1,Cálculo de Límites,resources/22238/Cálculo de Limites.pdf
UP,16,Matemáticas 1,Rectas Paralelismo y Perpendicularidad,resources/22243/Clase 4.pdf
UP,16,Matemáticas 1,Aplicaciones Oferta y Demanda,resources/22252/Clase 5.pdf
UP,16,Matemáticas 1,Transformaciones de Coordenadas,resources/22256/Clase 6.pdf
UP,16,Matemáticas 1,Resolucion de la PC2 - 2017-1,resources/22264/pc2 2017-1.pdf
UP,16,Matemáticas 1,Resolucion de la PC2 - 2017-2,resources/22268/PC2 2017-2.pdf
UP,16,Matemáticas 1,PC4 2018-1,courses/lessons/pc4 2018-1.pdf
UL,17,Formulación y Evaluación de Proyectos,Teoría de Estudio de Mercado,resources/13786/ESTUDIO DE MERCADO - PC1.xlsx
UL,17,Formulación y Evaluación de Proyectos,Teoría de Estudio de Mercado,resources/13786/ESTUDIO DE MERCADO.docx
UL,17,Formulación y Evaluación de Proyectos,Teoría de Estudio de Mercado,resources/13786/Tabla de Estimación.docx
UL,17,Formulación y Evaluación de Proyectos,Estimación de Inversiones,resources/13795/ESTIMACION DE INVERSIONES - PC1.xlsx
UL,17,Formulación y Evaluación de Proyectos,Estimación de Inversiones,resources/13795/Tabla de Estimación.docx
UL,17,Formulación y Evaluación de Proyectos,Estimación de Inversiones,resources/13795/ESTIMACION DE INVERSIONES.docx
UL,17,Formulación y Evaluación de Proyectos,Localizacion y Capacidad de Planta,resources/13801/LOCALIZACION Y CAPACIDAD DE PLANTA - PC1.xlsx
UL,17,Formulación y Evaluación de Proyectos,Localizacion y Capacidad de Planta,resources/13801/Tabla de Estimación.docx
UL,17,Formulación y Evaluación de Proyectos,Localizacion y Capacidad de Planta,resources/13801/LOCALIZACION Y CAPACIDAD DE PLANTA.docx
UL,17,Formulación y Evaluación de Proyectos,Estudio de Mercado,resources/22862/ESTUDIO DE MERCADO - PARCIALES SOLUCION.xlsx
UL,17,Formulación y Evaluación de Proyectos,Estudio de Mercado,resources/22862/ESTUDIO DE MERCADO - PARCIAL.docx
UL,17,Formulación y Evaluación de Proyectos,Estimación de Inversiones,resources/22869/ESTIMACION DE INVERSIONES - PARCIAL.docx
UL,17,Formulación y Evaluación de Proyectos,Estimación de Inversiones,resources/22869/ESTIMACION DE INVERSIONES - PARCIALES SOLUCION.xlsx
UL,17,Formulación y Evaluación de Proyectos,Presupuestos,resources/23184/COSTOS Y PRESUPUESTOS - PARCIALES.xlsx
UL,17,Formulación y Evaluación de Proyectos,Presupuestos,resources/23184/COSTOS Y PRESUPUESTOS - PARCIALES - PDF.pdf
UL,17,Formulación y Evaluación de Proyectos,Repaso - Parciales,resources/23560/PARCIAL 2016-2 FORMULACION.xlsx
UL,17,Formulación y Evaluación de Proyectos,Repaso - Parciales,resources/23560/PARCIAL 2016-1 FORMULACION.xlsx
UL,17,Formulación y Evaluación de Proyectos,Repaso - Parciales,resources/23560/PARCIALES FORMULA 2016-2-.pdf
UL,17,Formulación y Evaluación de Proyectos,Repaso - Parciales,resources/23560/PARCIALES FORMULA 2016 1-.pdf
UL,17,Formulación y Evaluación de Proyectos,Flujos operativos,courses/lessons/FLUJOS OPERATIVOS.docx
UL,17,Formulación y Evaluación de Proyectos,Flujos operativos,courses/lessons/FLUJOS OPERATIVOS.xlsx
UL,17,Formulación y Evaluación de Proyectos,Flujos Preoperativos,courses/lessons/FLUJOS PREOPERATIVOS.docx
UL,17,Formulación y Evaluación de Proyectos,Flujos Preoperativos,courses/lessons/FLUJOS PREOPERATIVOS.xlsx
UL,17,Formulación y Evaluación de Proyectos,Riesgo y Evaluación Social,courses/lessons/RIESGO Y EVALUACION SOCIAL.pdf
UL,17,Formulación y Evaluación de Proyectos,Riesgo y Evaluación Social,courses/lessons/RIESGO Y EVALUACION SOCIAL.xlsx
UL,17,Formulación y Evaluación de Proyectos,Flujos operativos y preoperativos,courses/lessons/PREOPERATIVOS.pdf
UL,17,Formulación y Evaluación de Proyectos,Flujos operativos y preoperativos,courses/lessons/PREOPERATIVOS.xlsx
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2016-1,courses/lessons/Final 2016-1 - Formula.pdf
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2016-1,courses/lessons/FINAL 2016-1.xlsx
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2016-2,courses/lessons/Final 2016-2 - Formula.pdf
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2016-2,courses/lessons/FINAL 2016-2 FORMULACION.xlsx
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2017-1,courses/lessons/Final 2017-1 - Formula.pdf
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2017-1,courses/lessons/FINAL 2017-1 FORMULACION.xlsx
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2017-1,courses/lessons/FINAL 2017-1.xlsx
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2017-2,courses/lessons/Final 2017-2 - Formula.pdf
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2017-2,courses/lessons/FINAL 2017-2 FORMULACION.xlsx
UL,17,Formulación y Evaluación de Proyectos,Examen Final 2017-2,courses/lessons/FINAL 2017-2.xlsx
UL,18,Gestión Financiera,Ejercicios sobre Medida de Desempeño Ratios,resources/13138/iron maden gefi.xlsx
UL,18,Gestión Financiera,Ejercicios sobre Medida de Desempeño Ratios,resources/13138/ratio s y medidas de desempeño - caso sodimac.xlsx
UL,18,Gestión Financiera,Ejercicios sobre Medida de Desempeño Ratios,resources/13138/sodimac.docx
UL,18,Gestión Financiera,Ejercicios sobre Medida de Desempeño Ratios,resources/13138/Durante el 2016 la empresa IRON MAIDEN S.docx
UL,18,Gestión Financiera,Ejercicios para la PC1,resources/13141/solucion pc1.xlsx
UL,18,Gestión Financiera,Ejercicios para la PC1,resources/13141/pc 1.2.pdf
UL,18,Gestión Financiera,Ejercicio para la PC1,resources/13147/solucion.xlsx
UL,18,Gestión Financiera,Ejercicio para la PC1,resources/13147/PC1 - Clase 3.pdf
UL,18,Gestión Financiera,PC2 - 2018-0,resources/24432/PC2 2018-0.xlsx
UL,18,Gestión Financiera,PC2 - 2017-2,resources/24436/pc2 guerrero 2017-2.xlsx
UL,18,Gestión Financiera,PC2 - 2017-2,resources/24436/PC2 Guerrero 2017-2.docx
UL,18,Gestión Financiera,Examen 2017-1,resources/23534/GF PARCIAL 2017-1 SOLUC.xlsx
UL,18,Gestión Financiera,Examen 2017-1,resources/23534/Examen 2017-1-.pdf
UL,18,Gestión Financiera,Examen 2018-1,courses/lessons/GF Parcial 2018-1.docx
UL,18,Gestión Financiera,Examen 2018-1,courses/lessons/Solucion.xlsx
UL,18,Gestión Financiera,Flujo de Caja,courses/lessons/Flujo de caja - CASO XTRA.doc
UL,18,Gestión Financiera,Flujo de Caja,courses/lessons/Flujo de caja - CASO XTRA.xlsx
UL,18,Gestión Financiera,PC3 2017-2,courses/lessons/Practica 3 Guerrero (1).pdf
UL,18,Gestión Financiera,PC3 2017-2,courses/lessons/2017-2.xlsx
UL,18,Gestión Financiera,PC4 - 2018-0,courses/lessons/GF P4 20180.pdf
UL,18,Gestión Financiera,PC4 - 2018-0,courses/lessons/Solucion 2018-0.xlsx
UL,18,Gestión Financiera,Exámen Final 2017-1,courses/lessons/Solución Examen Final 2017-1.xlsx
UL,18,Gestión Financiera,Exámen Final 2017-1,courses/lessons/GEFI FINAL 2017-1.pdf
UPC,19,Teoría Microeconómica,Práctica Dirigida 01,resources/16719/PRÁCTICA DIRIGIDA 01 - micro diddli.docx
UPC,19,Teoría Microeconómica,Práctica Dirigida 02,resources/16846/PRACTICA DIRIGIDA 02 DIDDLI MICROECONOMIA UPC.pdf
UPC,19,Teoría Microeconómica,Práctica Dirigida 02 - Parte Teórica,resources/16863/PRACTICA DIRIGIDA 02 - parte teoría - elasticidad diddli.pdf
UPC,19,Teoría Microeconómica,PC 1 - Tipo 1,resources/16866/MICROECONOMÍA PC 1 - TIPO 1- DIDDLI.pdf
UPC,19,Teoría Microeconómica,PC 1 - Tipo 2,resources/16871/Practica calificada 1 -  Microeconomia tipo 2 diddli.pdf
UPC,19,Teoría Microeconómica,PC 1 - Tipo 3,resources/16875/MICROECONOMÍA tipo 3.pdf
UPC,19,Teoría Microeconómica,Unidad 3 - Intervención Estatal - 1 Fijación de Precio Mínimo,resources/22453/Práctica Dirigida N3 - Teoria Microeconomica - diddli.pdf
UPC,19,Teoría Microeconómica,Unidad 3 - Intervención Estatal - 2  Fijación de Precio Mínimo,resources/22463/Práctica Dirigida N3 - Teoria Microeconomica - diddli.pdf
UPC,19,Teoría Microeconómica,Unidad 3 - Subdisidios,resources/22476/Práctica Dirigida N3 - Teoria Microeconomica - diddli.pdf
UPC,19,Teoría Microeconómica,Unidad 3 - Impuesto,resources/22482/Práctica Dirigida N3 - Teoria Microeconomica - diddli.pdf
UPC,19,Teoría Microeconómica,Unidad 3: Producción y Costos,resources/22487/PRACTICA DIRIGIDA 3 MICROECONOMIA UPC.pdf
UPC,19,Teoría Microeconómica,Resolución del PARCIAL 2016-2,resources/22501/Parcial 2016 - 2 Microecoenomía.pdf
UPC,19,Teoría Microeconómica,Resolución del PARCIAL 2017-2,resources/22508/Parcial 2017 - 2 Microeconmía.pdf
UPC,19,Teoría Microeconómica,Resolución del PARCIAL 2017-1,resources/22515/Parcial 2017 - 1 Microeconomia.pdf
UPC,19,Teoría Microeconómica,Resolución del PARCIAL 2018-0,resources/22521/Parcial 2018 - 0 Microeconomía-.pdf
UPC,19,Teoría Microeconómica,Unidad 4: Producción y Costos,resources/24441/PRACTICA DIRIGIDA 4 PARTE II.pdf
UPC,19,Teoría Microeconómica,Práctica Dirigida 05,resources/24456/PRACTICA DIRIGIDA 5 TEORIA MICROECONOMICA.docx
UPC,19,Teoría Microeconómica,Práctica Dirigida 06,resources/24481/PRACTICA DIRIGIDA 6 - PREGUNTA DE MONOPOLIO.docx
UPC,19,Teoría Microeconómica,Examen de la PC2,resources/24486/Examen pc2.pdf
UPC,19,Teoría Microeconómica,Resolución de la PC2 2018-0,resources/24492/pc2 - 2018 - microeconomía UPC-ilovepdf-compressed.pdf
UPC,19,Teoría Microeconómica,Unidad 6: Monopolio,courses/lessons/monopolio.pdf
UPC,19,Teoría Microeconómica,Unidad 7: Competencia Monopolistica,courses/lessons/competencia monopolistica.pdf
UPC,19,Teoría Microeconómica,Unidad 8: Oligopolio,courses/lessons/micro oligopolio.pdf
UPC,19,Teoría Microeconómica,Examen Final - 2016-1,courses/lessons/micro final2016-1 con sol.pdf
UPC,19,Teoría Microeconómica,Examen Final - 2018-1,courses/lessons/TEORÍA MICROECONÓMICA.docx
UP,22,Contabilidad Intermedia,Evaluación Práctica 1 2016-1,resources/16540/PC1 (1).docx
UP,22,Contabilidad Intermedia,Evaluación Práctica 1 2016-1,resources/16540/PC1 (1).xlsx
UP,22,Contabilidad Intermedia,Evaluación Práctica 1 2016-1,resources/16540/SOLUCION PC1 (1).xlsx
UP,22,Contabilidad Intermedia,Desarrollo de la PC1 2016-0 y 2015-2,resources/16544/Libro2 (1).xlsx
UP,22,Contabilidad Intermedia,Desarrollo de la PC1 2016-0 y 2015-2,resources/16544/PC1 2015-2 (1).doc
UP,22,Contabilidad Intermedia,Desarrollo de la PC1 2016-0 y 2015-2,resources/16544/PC1 2016-0.pdf
UP,22,Contabilidad Intermedia,Evaluación Práctica 2016-2,resources/16549/Evaluación Práctica 1 - 2016-2 (1).xlsx
UP,22,Contabilidad Intermedia,Evaluación Práctica 2016-2,resources/16549/PRINCIPIOS DE CONTABILIDAD GENERALMENTE ACEPTADOS (1).pdf
UP,22,Contabilidad Intermedia,Evaluación Práctica 2016-2,resources/16549/Evaluación Práctica 1 - 2016-2 (2).xlsx
UP,22,Contabilidad Intermedia,Evaluación Práctica 2016-2,resources/16549/2016-2 (1).pdf
UP,22,Contabilidad Intermedia,Desarrollo de la PC1 2017-0,resources/16552/Evaluacion calificada 1 Conta 2 (1).docx
